"","Year","Date","Start","End","Location","Site","Habitat","Transect","Swath","Taxonomy","Family","Count","Total_Length","Length_Anomaly","Biomass","Coarse_Trophic","Fine_Trophic","Cloud_Cover","Wind_Velocity","Sea_State","Swell","Visibility","Surge","Diver"
"6950","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Acanthurus nigrofuscus","Acanthuridae",3,80,"0",29.52,"Primary Consumer","Herbivore/Detritivore",45,1,1,1.5,45.3,0,"GB"
"6951","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Acanthurus olivaceus","Acanthuridae",1,180,"0",111.1,"Primary Consumer","Herbivore/Detritivore",45,1,1,1.5,45.3,0,"GB"
"6952","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Acanthurus pyroferus","Acanthuridae",1,40,"0",1.41,"Primary Consumer","Herbivore/Detritivore",45,1,1,1.5,45.3,0,"GB"
"6953","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Acanthurus pyroferus","Acanthuridae",1,150,"0",72.5,"Primary Consumer","Herbivore/Detritivore",45,1,1,1.5,45.3,0,"GB"
"6954","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Acanthurus pyroferus","Acanthuridae",1,160,"0",87.9,"Primary Consumer","Herbivore/Detritivore",45,1,1,1.5,45.3,0,"GB"
"6955","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Amanses scopas","Monacanthidae",1,170,"0",72.2,"Secondary Consumer","Omnivore",45,1,1,1.5,45.3,0,"GB"
"6956","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Anampses twistii","Labridae",2,60,"0",6.74,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,1,1.5,45.3,0,"GB"
"6957","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Aphareus furca","Lutjanidae",1,220,"0",115.4,"Piscivore_primarily","Piscivore",45,1,1,1.5,45.3,0,"GB"
"6958","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Balistapus undulatus","Balistidae",4,120,"0",104.6,"Secondary Consumer","Omnivore",45,1,1,1.5,45.3,0,"GB"
"6959","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Balistapus undulatus","Balistidae",2,150,"0",111.5,"Secondary Consumer","Omnivore",45,1,1,1.5,45.3,0,"GB"
"6960","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Balistapus undulatus","Balistidae",1,160,"0",69.4,"Secondary Consumer","Omnivore",45,1,1,1.5,45.3,0,"GB"
"6961","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Cantherhines sandwichiensis","Monacanthidae",1,160,"0",59.3,"Primary Consumer","Omnivore",45,1,1,1.5,45.3,0,"GB"
"6962","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Centropyge bispinosa","Pomacanthidae",3,30,"0",4.71,"Primary Consumer","Omnivore",45,1,1,1.5,45.3,0,"GB"
"6963","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Centropyge bispinosa","Pomacanthidae",3,35,"0",6.67,"Primary Consumer","Omnivore",45,1,1,1.5,45.3,0,"GB"
"6964","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Centropyge flavissima","Pomacanthidae",7,35,"0",13.16,"Primary Consumer","Omnivore",45,1,1,1.5,45.3,0,"GB"
"6965","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Centropyge flavissima","Pomacanthidae",3,40,"0",7.96,"Primary Consumer","Omnivore",45,1,1,1.5,45.3,0,"GB"
"6966","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Centropyge loricula","Pomacanthidae",11,30,"0",13.9,"Primary Consumer","Omnivore",45,1,1,1.5,45.3,0,"GB"
"6967","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Centropyge loricula","Pomacanthidae",3,35,"0",5.64,"Primary Consumer","Omnivore",45,1,1,1.5,45.3,0,"GB"
"6968","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Centropyge loricula","Pomacanthidae",3,40,"0",7.96,"Primary Consumer","Omnivore",45,1,1,1.5,45.3,0,"GB"
"6969","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Cephalopholis argus","Serranidae",1,160,"0",62.9,"Piscivore_primarily","Piscivore",45,1,1,1.5,45.3,0,"GB"
"6970","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Cephalopholis argus","Serranidae",2,180,"0",183,"Piscivore_primarily","Piscivore",45,1,1,1.5,45.3,0,"GB"
"6971","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Cephalopholis argus","Serranidae",2,190,"0",217.4,"Piscivore_primarily","Piscivore",45,1,1,1.5,45.3,0,"GB"
"6972","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Cephalopholis argus","Serranidae",1,240,"0",228.5,"Piscivore_primarily","Piscivore",45,1,1,1.5,45.3,0,"GB"
"6973","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Cephalopholis urodeta","Serranidae",2,170,"0",165.5,"Piscivore_primarily","Piscivore",45,1,1,1.5,45.3,0,"GB"
"6974","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Chaetodon ornatissimus","Chaetodontidae",2,50,"0",8.34,"Secondary Consumer","Corallivore",45,1,1,1.5,45.3,0,"GB"
"6975","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Chaetodon ornatissimus","Chaetodontidae",2,130,"0",122.7,"Secondary Consumer","Corallivore",45,1,1,1.5,45.3,0,"GB"
"6976","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Chaetodon pelewensis","Chaetodontidae",1,30,"0",0.57,"Secondary Consumer","Corallivore",45,1,1,1.5,45.3,0,"GB"
"6977","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Chaetodon pelewensis","Chaetodontidae",4,35,"0",3.81,"Secondary Consumer","Corallivore",45,1,1,1.5,45.3,0,"GB"
"6978","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Chaetodon pelewensis","Chaetodontidae",7,40,"0",10.35,"Secondary Consumer","Corallivore",45,1,1,1.5,45.3,0,"GB"
"6979","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Chaetodon quadrimaculatus","Chaetodontidae",2,140,"0",151.2,"Secondary Consumer","Corallivore",45,1,1,1.5,45.3,0,"GB"
"6980","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Chaetodon reticulatus","Chaetodontidae",4,130,"0",245.4,"Secondary Consumer","Corallivore",45,1,1,1.5,45.3,0,"GB"
"6981","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Chaetodon reticulatus","Chaetodontidae",1,150,"0",91.8,"Secondary Consumer","Corallivore",45,1,1,1.5,45.3,0,"GB"
"6982","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Chaetodon unimaculatus","Chaetodontidae",2,60,"0",17.07,"Secondary Consumer","Corallivore",45,1,1,1.5,45.3,0,"GB"
"6983","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Cheilinus oxycephalus","Labridae",1,60,"0",3.71,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,1,1.5,45.3,0,"GB"
"6984","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Chlorurus spilurus","Scaridae",3,70,"0",23.54,"Primary Consumer","Herbivore/Detritivore",45,1,1,1.5,45.3,0,"GB"
"6985","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Chlorurus spilurus","Scaridae",2,150,"0",150.8,"Primary Consumer","Herbivore/Detritivore",45,1,1,1.5,45.3,0,"GB"
"6986","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Chlorurus spilurus","Scaridae",1,160,"0",91.3,"Primary Consumer","Herbivore/Detritivore",45,1,1,1.5,45.3,0,"GB"
"6987","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Chlorurus spilurus","Scaridae",1,190,"0",152.1,"Primary Consumer","Herbivore/Detritivore",45,1,1,1.5,45.3,0,"GB"
"6988","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Chromis acares","Pomacentridae",35,25,"0",9.15,"Planktivore","Planktivore_exclusively",45,1,1,1.5,45.3,0,"GB"
"6989","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Chromis iomelas","Pomacentridae",40,30,"0",11.01,"Planktivore","Omnivore",45,1,1,1.5,45.3,0,"GB"
"6990","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Chromis margaritifer","Pomacentridae",1,30,"0",0.31,"Planktivore","Omnivore",45,1,1,1.5,45.3,0,"GB"
"6991","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Chromis vanderbilti","Pomacentridae",5,30,"0",2.33,"Planktivore","Planktivore_exclusively",45,1,1,1.5,45.3,0,"GB"
"6992","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Ctenochaetus binotatus","Acanthuridae",3,140,"0",200,"Primary Consumer","Herbivore/Detritivore",45,1,1,1.5,45.3,0,"GB"
"6993","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Ctenochaetus flavicauda","Acanthuridae",11,30,"0",6.18,"Primary Consumer","Herbivore/Detritivore",45,1,1,1.5,45.3,0,"GB"
"6994","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Ctenochaetus flavicauda","Acanthuridae",7,35,"0",6.29,"Primary Consumer","Herbivore/Detritivore",45,1,1,1.5,45.3,0,"GB"
"6995","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Ctenochaetus flavicauda","Acanthuridae",4,45,"0",7.75,"Primary Consumer","Herbivore/Detritivore",45,1,1,1.5,45.3,0,"GB"
"6996","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Ctenochaetus flavicauda","Acanthuridae",6,60,"0",28.02,"Primary Consumer","Herbivore/Detritivore",45,1,1,1.5,45.3,0,"GB"
"6997","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Ctenochaetus striatus","Acanthuridae",1,150,"0",62.1,"Primary Consumer","Herbivore/Detritivore",45,1,1,1.5,45.3,0,"GB"
"6998","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Ctenochaetus striatus","Acanthuridae",2,170,"0",182.4,"Primary Consumer","Herbivore/Detritivore",45,1,1,1.5,45.3,0,"GB"
"6999","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Dascyllus flavicaudus","Pomacentridae",3,35,"0",4.23,"Planktivore","Omnivore",45,1,1,1.5,45.3,0,"GB"
"7000","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Dascyllus flavicaudus","Pomacentridae",2,40,"0",4.16,"Planktivore","Omnivore",45,1,1,1.5,45.3,0,"GB"
"7001","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Epibulus insidiator","Labridae",1,160,"0",71.9,"Piscivore_primarily","Piscivore",45,1,1,1.5,45.3,0,"GB"
"7002","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Epibulus insidiator","Labridae",1,170,"0",86.6,"Piscivore_primarily","Piscivore",45,1,1,1.5,45.3,0,"GB"
"7003","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Epibulus insidiator","Labridae",1,180,"0",103.3,"Piscivore_primarily","Piscivore",45,1,1,1.5,45.3,0,"GB"
"7004","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Epibulus insidiator","Labridae",1,200,"0",142.9,"Piscivore_primarily","Piscivore",45,1,1,1.5,45.3,0,"GB"
"7005","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Gomphosus varius","Labridae",2,40,"0",1.56,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,1,1.5,45.3,0,"GB"
"7006","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Gomphosus varius","Labridae",1,50,"0",1.43,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,1,1.5,45.3,0,"GB"
"7007","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Gomphosus varius","Labridae",1,110,"0",12,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,1,1.5,45.3,0,"GB"
"7008","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Gomphosus varius","Labridae",2,200,"0",120.9,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,1,1.5,45.3,0,"GB"
"7009","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Labroides bicolor","Labridae",1,80,"0",4.88,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,1,1.5,45.3,0,"GB"
"7010","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Labroides rubrolabiatus","Labridae",1,45,"0",0.76,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,1,1.5,45.3,0,"GB"
"7011","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Melichthys vidua","Balistidae",6,180,"0",621.1,"Primary Consumer","Omnivore",45,1,1,1.5,45.3,0,"GB"
"7012","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Naso lituratus","Acanthuridae",1,180,"0",57.5,"Primary Consumer","Herbivore/Detritivore",45,1,1,1.5,45.3,0,"GB"
"7013","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Naso lituratus","Acanthuridae",3,200,"0",243,"Primary Consumer","Herbivore/Detritivore",45,1,1,1.5,45.3,0,"GB"
"7014","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Odonus niger","Balistidae",1,180,"0",79.2,"Planktivore","Planktivore_exclusively",45,1,1,1.5,45.3,0,"GB"
"7015","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Oxycheilinus unifasciatus","Labridae",1,180,"0",104.4,"Piscivore_primarily","Piscivore",45,1,1,1.5,45.3,0,"GB"
"7016","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Parupeneus insularis","Mullidae",1,140,"0",39.9,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,1,1.5,45.3,0,"GB"
"7017","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Pseudanthias pascalus","Serranidae",80,60,"0",156.25,"Planktivore","Planktivore_exclusively",45,1,1,1.5,45.3,0,"GB"
"7018","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Scarus oviceps","Scaridae",1,200,"0",164.1,"Primary Consumer","Herbivore/Detritivore",45,1,1,1.5,45.3,0,"GB"
"7019","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Scarus oviceps","Scaridae",1,220,"0",217.5,"Primary Consumer","Herbivore/Detritivore",45,1,1,1.5,45.3,0,"GB"
"7020","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Scarus psittacus","Scaridae",4,170,"0",509.5,"Primary Consumer","Herbivore/Detritivore",45,1,1,1.5,45.3,0,"GB"
"7021","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Stethojulis bandanensis","Labridae",1,40,"0",1.09,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,1,1.5,45.3,0,"GB"
"7022","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Stethojulis bandanensis","Labridae",2,50,"0",3.87,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,1,1.5,45.3,0,"GB"
"7023","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Sufflamen bursa","Balistidae",1,150,"0",90.2,"Secondary Consumer","Omnivore",45,1,1,1.5,45.3,0,"GB"
"7024","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Sufflamen bursa","Balistidae",4,160,"0",436,"Secondary Consumer","Omnivore",45,1,1,1.5,45.3,0,"GB"
"7025","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Thalassoma lutescens","Labridae",1,160,"0",59.8,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,1,1.5,45.3,0,"GB"
"7026","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Zebrasoma scopas","Acanthuridae",2,40,"0",3.69,"Primary Consumer","Herbivore/Detritivore",45,1,1,1.5,45.3,0,"GB"
"7027","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Zebrasoma scopas","Acanthuridae",5,60,"0",31.04,"Primary Consumer","Herbivore/Detritivore",45,1,1,1.5,45.3,0,"GB"
"7028","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Zebrasoma scopas","Acanthuridae",1,120,"0",49.4,"Primary Consumer","Herbivore/Detritivore",45,1,1,1.5,45.3,0,"GB"
"7029","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Zebrasoma scopas","Acanthuridae",2,140,"0",156.8,"Primary Consumer","Herbivore/Detritivore",45,1,1,1.5,45.3,0,"GB"
"7030","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Zebrasoma scopas","Acanthuridae",3,150,"0",289.1,"Primary Consumer","Herbivore/Detritivore",45,1,1,1.5,45.3,0,"GB"
"7031","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Zebrasoma scopas","Acanthuridae",2,160,"0",233.8,"Primary Consumer","Herbivore/Detritivore",45,1,1,1.5,45.3,0,"GB"
"7032","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 1 Swath 5 m",1,"FO",1,5,"Zebrasoma scopas","Acanthuridae",5,170,"0",700.8,"Primary Consumer","Herbivore/Detritivore",45,1,1,1.5,45.3,0,"GB"
"7033","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 2 Swath 1 m",1,"FO",2,1,"Caracanthus maculatus","Scorpaenidae",3,30,"0",1.8,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,1,1.5,45.3,0,"AB"
"7034","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 2 Swath 1 m",1,"FO",2,1,"Neocirrhites armatus","Cirrhitidae",2,40,"0",1.73,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,1,1.5,45.3,0,"AB"
"7035","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 2 Swath 1 m",1,"FO",2,1,"Neocirrhites armatus","Cirrhitidae",2,50,"0",3.58,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,1,1.5,45.3,0,"AB"
"7036","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 2 Swath 1 m",1,"FO",2,1,"Neocirrhites armatus","Cirrhitidae",1,55,"0",2.44,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,1,1.5,45.3,0,"AB"
"7037","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 2 Swath 1 m",1,"FO",2,1,"Neocirrhites armatus","Cirrhitidae",5,60,"0",16.23,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,1,1.5,45.3,0,"AB"
"7038","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 2 Swath 1 m",1,"FO",2,1,"Paracirrhites arcatus","Cirrhitidae",1,45,"0",1.27,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,1,1.5,45.3,0,"AB"
"7039","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 2 Swath 1 m",1,"FO",2,1,"Paracirrhites arcatus","Cirrhitidae",3,50,"0",5.37,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,1,1.5,45.3,0,"AB"
"7040","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 2 Swath 1 m",1,"FO",2,1,"Paracirrhites arcatus","Cirrhitidae",4,60,"0",12.99,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,1,1.5,45.3,0,"AB"
"7041","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 2 Swath 1 m",1,"FO",2,1,"Paracirrhites arcatus","Cirrhitidae",4,70,"0",21.49,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,1,1.5,45.3,0,"AB"
"7042","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 2 Swath 1 m",1,"FO",2,1,"Paracirrhites arcatus","Cirrhitidae",5,80,"0",41.57,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,1,1.5,45.3,0,"AB"
"7043","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 2 Swath 1 m",1,"FO",2,1,"Paracirrhites arcatus","Cirrhitidae",1,90,"0",12.22,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,1,1.5,45.3,0,"AB"
"7044","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 2 Swath 1 m",1,"FO",2,1,"Paracirrhites hemistictus","Cirrhitidae",1,110,"0",23.5,"Piscivore_primarily","Piscivore",45,1,1,1.5,45.3,0,"AB"
"7045","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 2 Swath 1 m",1,"FO",2,1,"Plectroglyphidodon johnstonianus","Pomacentridae",4,55,"0",21.86,"Secondary Consumer","Omnivore",45,1,1,1.5,45.3,0,"AB"
"7046","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 2 Swath 1 m",1,"FO",2,1,"Plectroglyphidodon johnstonianus","Pomacentridae",14,60,"0",96.23,"Secondary Consumer","Omnivore",45,1,1,1.5,45.3,0,"AB"
"7047","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 2 Swath 1 m",1,"FO",2,1,"Plectroglyphidodon johnstonianus","Pomacentridae",10,70,"0",103.18,"Secondary Consumer","Omnivore",45,1,1,1.5,45.3,0,"AB"
"7048","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 2 Swath 1 m",1,"FO",2,1,"Plectroglyphidodon lacrymatus","Pomacentridae",2,25,"0",0.51,"Primary Consumer","Omnivore",45,1,1,1.5,45.3,0,"AB"
"7049","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 2 Swath 1 m",1,"FO",2,1,"Plectroglyphidodon lacrymatus","Pomacentridae",1,60,"0",4.14,"Primary Consumer","Omnivore",45,1,1,1.5,45.3,0,"AB"
"7050","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 2 Swath 1 m",1,"FO",2,1,"Plectroglyphidodon lacrymatus","Pomacentridae",5,70,"0",33.82,"Primary Consumer","Omnivore",45,1,1,1.5,45.3,0,"AB"
"7051","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 2 Swath 1 m",1,"FO",2,1,"Plectroglyphidodon lacrymatus","Pomacentridae",2,80,"0",20.72,"Primary Consumer","Omnivore",45,1,1,1.5,45.3,0,"AB"
"7052","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 2 Swath 1 m",1,"FO",2,1,"Pseudocheilinus hexataenia","Labridae",6,25,"0",1.18,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,1,1.5,45.3,0,"AB"
"7053","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 2 Swath 1 m",1,"FO",2,1,"Pseudocheilinus hexataenia","Labridae",11,30,"0",3.86,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,1,1.5,45.3,0,"AB"
"7054","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 2 Swath 1 m",1,"FO",2,1,"Pseudocheilinus hexataenia","Labridae",11,35,"0",6.31,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,1,1.5,45.3,0,"AB"
"7055","2019","2019-07-30","11:30","12:35","LTER 1 Forereef Fish Transect 2 Swath 1 m",1,"FO",2,1,"Pseudocheilinus hexataenia","Labridae",19,40,"0",16.65,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,1,1.5,45.3,0,"AB"
